district,crop,season,year,area
0.30242993417176994,5.695831892732149,1.7165659327001075,-0.008061072190765017,1.2952742795818362
0.02294644376897681,-2.4397606672061287,-1.7076400513549732,0.24591074660149137,-0.07602586817022185
0.008661787735616322,-2.7394253633140746,-1.8857676254263445,0.07668026056676566,-0.08649859249148217
-0.08437671998228413,-4.783241667540744,0.10823975134749997,0.12889752898882909,-0.1272937729039444
-32.928943530863805,5353.742770545952,2586.7478494021207,-15.925523848698504,664.442151341552
0.015334008135096555,-0.5727699365650587,-1.0528146596825634,0.24528853407713896,0.14117479561238558
-0.04405352703197805,-3.25242504779827,-1.5797690191883962,0.09019568476100215,-0.09655398421352132
-0.0975971974290702,-3.153957552621487,-1.6035696579152257,0.12068387593935093,-0.05809419170192279
-0.06158346893830284,-2.6035665886151604,-1.643660044950171,0.14145971576296112,-0.11346204225511589
-0.20037672037205392,-4.857085217156131,0.01821653975561688,0.04023153986356821,-0.1550339564187838
-0.45063163755499513,-1.8597195769334625,-1.6795423834009136,0.16570735536728695,-0.026971079187351865
-0.0763174270414182,1.2565374483439795,-1.1486220979058968,0.9373806779867775,0.059631426443152884
-0.24129143501681957,-0.8022577484264631,-0.6718780813946947,0.30328858812344056,-0.0413701044263628
